fragment_smiles,frequency,heavy_atoms,dummy_atoms,logp,mw,tpsa,hbd,hba,rotbonds,fsp3,n_atoms,o_atoms,s_atoms,halogen_count,aromatic_ring_count,aliphatic_ring_count,heterocycles_total,n_heterocycles_count,o_heterocycles_count,s_heterocycles_count,label_lipophilic,label_hydrophilic,label_amphiphilic,label_high_flexibility,label_high_mw,label_high_sp3,label_has_aromatic_ring,label_has_aliphatic_ring,label_high_hbd,label_high_hba,label_high_tpsa,label_low_tpsa,label_acidic,label_basic,label_zwitterionic,label_neutral,label_nucleophilic,label_electrophilic,label_strong_ewg,label_aromatic_ring,label_multi_aromatic,label_has_heterocycle,label_multi_heterocycle,label_n_heterocycle,label_o_heterocycle,label_s_heterocycle,label_has_halogen,label_high_halogen,label_nitrogen_rich,label_oxygen_rich,label_sulfur_rich,label_bioisostere,label_has_amide,label_has_ester
[1*]C(=O)O,3894,3,1,0.2137,45.017,37.3,1,1,0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[1*]C(=O)C[7*],3877,3,2,0.029899999999999982,42.037,17.07,0,1,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[5*]N1CCCCC1[13*],3873,6,2,0.812,83.134,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[1*]C(=O)C([4*])C,3811,4,2,0.42,56.06400000000001,17.07,0,1,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccsc1,3805,5,1,0.9227000000000001,83.13499999999999,0.0,0,1,0,0.0,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
[16*]c1ccc(N)cc1,3799,7,1,0.4434000000000001,92.121,26.02,1,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1CCC(C)CC1,3760,7,1,2.534300000000001,97.18100000000001,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1CCN(C)C1,3730,6,1,0.6597000000000001,84.142,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(F)cc1C,3717,8,1,1.30872,109.12299999999999,0.0,0,0,0,0.14285714285714285,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[1*]C(=O)C(C)(C)C,3696,6,1,1.1084,85.12599999999999,17.07,0,1,0,0.8,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[6*]C(=O)C[8*],3676,3,2,0.029899999999999982,42.037,17.07,0,1,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]CC(C)(C)C,3652,5,1,2.0000999999999998,71.14299999999999,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1([15*])CCC1,3650,4,2,1.3851,54.09199999999999,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(F)cc1F,3608,8,1,1.1394,113.086,0.0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[16*]c1ccc(C)c(F)c1,3600,8,1,1.30872,109.12299999999999,0.0,0,0,0,0.14285714285714285,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[8*]C(C)(C)N,3573,4,1,0.23050000000000004,58.104,26.02,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[13*]C1CCCO1,3570,5,1,0.6722,71.099,9.23,0,1,0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[16*]c1ccccc1O,3547,7,1,0.5668,93.10499999999999,20.23,1,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1(C)CC1,3443,4,1,1.5081,55.1,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]C(C)CC,3401,4,1,1.7541,57.116,0.0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(F)c(F)c1,3374,8,1,1.1394,113.086,0.0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[8*]C(C)CC,3361,4,1,1.7541,57.116,0.0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cccc(F)c1[16*],3332,7,2,0.1749,94.08800000000001,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[15*]C1CC1(C)C,3318,5,1,1.7541,69.127,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1CC1[15*],3293,3,2,1.0657,40.065000000000005,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]C([8*])(C)C,3283,3,2,1.2409999999999999,42.081,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(F)c([16*])c1,3283,7,2,0.17490000000000003,94.088,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1cc(F)ccc1C,3276,8,1,1.30872,109.12299999999998,0.0,0,0,0,0.14285714285714285,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[14*]c1ncccc1C,3276,7,1,0.5646199999999999,92.121,12.89,0,1,0,0.16666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*]CCCC,3245,4,1,1.7541,57.116,0.0,0,0,2,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*][C@H](C)N,3239,3,1,-0.15959999999999985,44.077,26.02,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1ccc(C)cn1,3234,7,1,0.5646199999999999,92.121,12.89,0,1,0,0.16666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1nccn1C,3208,6,1,-0.4053000000000002,81.098,17.82,0,2,0,0.25,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1CCCN(C)C1,3207,7,1,1.0498,98.169,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*][C@@H](C)N,3196,3,1,-0.15959999999999985,44.077,26.02,1,1,0,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1c(C)cc(C)cc1C,3195,9,1,1.78646,119.18699999999998,0.0,0,0,0,0.3333333333333333,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1ccc(C)s1,3104,6,1,1.23112,97.162,0.0,0,1,0,0.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
[16*]c1cncc(C)c1,3092,7,1,0.56462,92.121,12.89,0,1,0,0.16666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1CCOC1C,3085,6,1,1.133,85.12599999999999,9.23,0,1,0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[16*]c1cnccc1C,3063,7,1,0.5646200000000001,92.121,12.89,0,1,0,0.16666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1sccc1C,3056,6,1,1.23112,97.16199999999999,0.0,0,1,0,0.2,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
[8*]CC([8*])O,3025,3,2,-0.17830000000000001,44.053,20.23,1,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*]C(C)CN,3007,4,1,0.30280000000000007,58.10399999999999,26.02,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*]C(C)C(=O)O,3004,5,1,0.42869999999999997,73.071,37.3,1,1,1,0.6666666666666666,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1cccc([14*])n1,3002,6,2,-0.5692000000000002,77.08600000000001,12.89,0,1,0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccoc1,2963,5,1,0.4542,67.067,13.14,0,1,0,0.0,0,1,0,0,1,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[8*]CC([8*])N,2960,3,2,-0.21189999999999987,43.068999999999996,26.02,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1CCCC(C)C1,2943,7,1,2.534300000000001,97.181,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[5*]N1CCCC(C)C1,2883,7,1,1.1826,98.169,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1cnc([14*])[nH]1,2881,5,2,-1.2411,66.063,28.68,1,1,0,0.0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[7*]CC(=O)O,2874,4,1,0.03859999999999991,59.044000000000004,37.3,1,1,1,0.5,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(C#N)cc1,2862,8,1,0.73288,102.11599999999999,23.79,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1ccn(C)n1,2833,6,1,-0.4053,81.098,17.82,0,2,0,0.25,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1ncc[nH]1,2828,5,1,-0.4157000000000001,67.071,28.68,1,1,0,0.0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[12*]S(C)(=O)=O,2816,4,1,-0.5046999999999999,79.10000000000001,34.14,0,2,0,1.0,0,2,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*]CC(C)O,2794,4,1,0.33480000000000004,59.088,20.23,1,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]C1([15*])CC1,2787,3,2,0.995,40.06499999999999,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cccc(N)c1,2786,7,1,0.4434,92.12100000000001,26.02,1,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cc(F)ccc1F,2772,8,1,1.1394,113.08599999999998,0.0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[16*]c1cc(C)ccc1F,2772,8,1,1.30872,109.12299999999998,0.0,0,0,0,0.14285714285714285,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1ccncc1[16*],2766,6,2,-0.5692,77.08599999999998,12.89,0,1,0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[9*]n1ccnc1[14*],2762,5,2,-0.6299000000000001,66.063,17.82,0,2,0,0.0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1CCCC1[15*],2756,5,2,1.8458999999999999,68.119,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1(O)CC1,2752,4,1,0.018100000000000005,57.071999999999996,20.23,1,1,0,1.0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]CCO,2752,3,1,-0.053700000000000025,45.061,20.23,1,1,1,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1ccc[nH]1,2734,5,1,0.18929999999999997,66.083,15.79,1,0,0,0.0,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[15*]C1CCCOC1,2732,6,1,1.1346,85.126,9.23,0,1,0,1.0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
[9*]n1cncc1[14*],2723,5,2,-0.6299,66.063,17.82,0,2,0,0.0,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*]CC(C)(C)C,2693,5,1,2.0000999999999998,71.14299999999999,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1ccnn1C,2636,6,1,-0.4053000000000002,81.098,17.82,0,2,0,0.25,2,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc([16*])c(Cl)c1,2619,7,2,0.6892,110.54299999999999,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
[16*]c1ccnc(C)c1,2604,7,1,0.5646199999999999,92.12099999999998,12.89,0,1,0,0.16666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[14*]c1cc(C)ccn1,2580,7,1,0.5646199999999999,92.12099999999998,12.89,0,1,0,0.16666666666666666,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[7*]C(C)C,2569,3,1,1.3639999999999999,43.089,0.0,0,0,0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cc(F)cc(F)c1,2521,8,1,1.1394,113.08599999999998,0.0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[15*]C1CCCCC1[15*],2508,6,2,2.2359999999999998,82.146,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]CC#C,2439,3,1,0.5871999999999999,39.056999999999995,0.0,0,0,0,0.3333333333333333,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccccc1N,2439,7,1,0.4434,92.12100000000001,26.02,1,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(O)c([16*])c1,2431,7,2,-0.2586,92.09699999999998,20.23,1,1,0,0.0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[3*]OC(F)(F)F,2420,5,1,0.9871,85.004,9.23,0,1,0,1.0,0,1,0,3,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[15*]C1CCCC1C,2413,6,1,2.1441999999999997,83.154,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[15*]C1CCC(C)C1,2406,6,1,2.1441999999999997,83.15400000000001,0.0,0,0,0,1.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[1*]C(N)=O,2402,3,1,-0.3855999999999999,44.033,43.09,1,1,0,0.0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[5*]N1CCCC1C,2355,6,1,0.935,84.142,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[16*]c1cccc(C)c1[16*],2338,7,2,0.34421999999999997,90.125,0.0,0,0,0,0.14285714285714285,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]CC([6*])=O,2319,3,2,0.029899999999999982,42.037,17.07,0,1,1,0.5,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[1*]C(=O)C([8*])C,2273,4,2,0.42,56.06400000000001,17.07,0,1,1,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1c(F)cccc1F,2259,8,1,1.1394,113.08599999999998,0.0,0,0,0,0.0,0,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0
[5*]N1CCC(C)C1,2245,6,1,0.7925,84.14200000000001,3.24,0,1,0,1.0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
[8*][C@H](C)O,2242,3,1,-0.126,45.061,20.23,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1cccc(C#N)c1,2235,8,1,0.73288,102.116,23.79,0,1,0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[4*]C(C)C[8*],2227,3,2,1.3117,42.080999999999996,0.0,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[14*]c1csc([14*])n1,2214,5,2,-0.5077,83.115,12.89,0,2,0,0.0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0
[4*]CCN,2206,3,1,-0.08729999999999982,44.07699999999999,26.02,1,1,1,1.0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[1*]C(=O)CC[8*],2183,4,2,0.42,56.064,17.07,0,1,2,0.6666666666666666,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*]C([8*])(C)O,2178,3,2,-0.249,44.053000000000004,20.23,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[8*][C@@H](C)O,2169,3,1,-0.126,45.061,20.23,1,1,0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
[16*]c1ccc(Cl)cc1[16*],2168,7,2,0.6892,110.54299999999999,0.0,0,0,0,0.0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
